2021-07-12 15:31:38.927 interchange:192 [DEBUG]  Initializing Interchange process
2021-07-12 15:31:41.828 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:41.829 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:41.829 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:41.830 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:41.830 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:41.830 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:41.831 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:41.832 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:41.832 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:41.833 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:41.935 interchange:404 [DEBUG]  [COMMAND] is alive
2021-07-12 15:31:41.944 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:41.945 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:41.946 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:41.946 interchange:577 [DEBUG]  [MAIN] entering results_incoming section
2021-07-12 15:31:41.947 interchange:582 [DEBUG]  [MAIN] Got 3 result items in batch
2021-07-12 15:31:41.947 interchange:616 [DEBUG]  [MAIN] Current tasks: []
2021-07-12 15:31:41.948 interchange:619 [DEBUG]  [MAIN] leaving results_incoming section
2021-07-12 15:31:41.949 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:41.952 interchange:319 [DEBUG]  [TASK_PULL_THREAD] Fetched task:10
2021-07-12 15:31:41.956 interchange:319 [DEBUG]  [TASK_PULL_THREAD] Fetched task:11
2021-07-12 15:31:42.030 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.031 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.031 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.032 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.032 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.033 interchange:562 [DEBUG]  [MAIN] Sent tasks: [10, 11] to manager b'7a843298d5b0'
2021-07-12 15:31:42.033 interchange:564 [DEBUG]  [MAIN] Manager b'7a843298d5b0' has free_capacity 2
2021-07-12 15:31:42.034 interchange:572 [DEBUG]  [MAIN] leaving _ready_manager_queue section, with 2 managers still interesting
2021-07-12 15:31:42.034 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.035 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.036 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.036 interchange:526 [DEBUG]  [MAIN] Manager b'f6e18d5bb337' requested 4 tasks
2021-07-12 15:31:42.037 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.038 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.038 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.039 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.040 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.040 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.041 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.041 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.042 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.042 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.043 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.044 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.045 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.046 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.046 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.047 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.047 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.048 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.050 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.050 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.051 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.051 interchange:577 [DEBUG]  [MAIN] entering results_incoming section
2021-07-12 15:31:42.052 interchange:582 [DEBUG]  [MAIN] Got 3 result items in batch
2021-07-12 15:31:42.052 interchange:616 [DEBUG]  [MAIN] Current tasks: [10, 11]
2021-07-12 15:31:42.053 interchange:619 [DEBUG]  [MAIN] leaving results_incoming section
2021-07-12 15:31:42.053 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.155 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.156 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.156 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.157 interchange:577 [DEBUG]  [MAIN] entering results_incoming section
2021-07-12 15:31:42.157 interchange:582 [DEBUG]  [MAIN] Got 3 result items in batch
2021-07-12 15:31:42.158 interchange:616 [DEBUG]  [MAIN] Current tasks: []
2021-07-12 15:31:42.159 interchange:619 [DEBUG]  [MAIN] leaving results_incoming section
2021-07-12 15:31:42.160 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.163 interchange:319 [DEBUG]  [TASK_PULL_THREAD] Fetched task:12
2021-07-12 15:31:42.238 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.239 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.239 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.240 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.240 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.241 interchange:562 [DEBUG]  [MAIN] Sent tasks: [12] to manager b'7a843298d5b0'
2021-07-12 15:31:42.241 interchange:564 [DEBUG]  [MAIN] Manager b'7a843298d5b0' has free_capacity 3
2021-07-12 15:31:42.242 interchange:572 [DEBUG]  [MAIN] leaving _ready_manager_queue section, with 2 managers still interesting
2021-07-12 15:31:42.243 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.243 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.244 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.244 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.244 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.245 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.245 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.246 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.246 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.246 interchange:465 [DEBUG]  [MAIN] starting task_outgoing section
2021-07-12 15:31:42.247 interchange:526 [DEBUG]  [MAIN] Manager b'7a843298d5b0' requested 4 tasks
2021-07-12 15:31:42.247 interchange:529 [DEBUG]  [MAIN] leaving task_outgoing section
2021-07-12 15:31:42.248 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.248 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.248 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.256 interchange:461 [DEBUG]  BENC: ending poll
2021-07-12 15:31:42.256 interchange:533 [DEBUG]  Managers count (interesting/total): 2/2
2021-07-12 15:31:42.256 interchange:574 [DEBUG]  [MAIN] either no interesting managers or no tasks, so skipping manager pass
2021-07-12 15:31:42.257 interchange:577 [DEBUG]  [MAIN] entering results_incoming section
2021-07-12 15:31:42.257 interchange:582 [DEBUG]  [MAIN] Got 3 result items in batch
2021-07-12 15:31:42.257 interchange:616 [DEBUG]  [MAIN] Current tasks: []
2021-07-12 15:31:42.258 interchange:619 [DEBUG]  [MAIN] leaving results_incoming section
2021-07-12 15:31:42.258 interchange:459 [DEBUG]  BENC: starting poll
2021-07-12 15:31:42.261 interchange:354 [DEBUG]  [COMMAND] Received command request: MANAGERS
2021-07-12 15:31:42.262 interchange:400 [DEBUG]  [COMMAND] Reply: [{'manager': '7a843298d5b0', 'block_id': '0', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.003927946090698242, 'active': True}, {'manager': 'f6e18d5bb337', 'block_id': '1', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.7185418605804443, 'active': True}]
2021-07-12 15:31:42.262 interchange:354 [DEBUG]  [COMMAND] Received command request: MANAGERS
2021-07-12 15:31:42.262 interchange:400 [DEBUG]  [COMMAND] Reply: [{'manager': '7a843298d5b0', 'block_id': '0', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.0049021244049072266, 'active': True}, {'manager': 'f6e18d5bb337', 'block_id': '1', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.7195138931274414, 'active': True}]
2021-07-12 15:31:42.263 interchange:354 [DEBUG]  [COMMAND] Received command request: HOLD_WORKER;7a843298d5b0
2021-07-12 15:31:42.263 interchange:384 [INFO]  [CMD] Received HOLD_WORKER for b'7a843298d5b0'
2021-07-12 15:31:42.264 interchange:334 [INFO]  Sending message {'last_heartbeat': 1626121902.247348, 'idle_since': 1626121902.258075, 'free_capacity': 4, 'block_id': '0', 'max_capacity': 4, 'worker_count': 4, 'active': False, 'tasks': [], 'parsl_v': '1.1.0+desc-2021.07.09a', 'python_v': '3.9.6', 'uid': '7a843298d5b0', 'prefetch_capacity': 0, 'os': 'Darwin', 'hostname': 'Veds-MacBook-Pro.local', 'dir': '/Users/vedkommalapati/Documents/GitHub/Parsl', 'cpu_count': 2, 'total_memory': 8589934592} to hub
2021-07-12 15:31:42.264 interchange:400 [DEBUG]  [COMMAND] Reply: True
2021-07-12 15:31:42.265 interchange:354 [DEBUG]  [COMMAND] Received command request: MANAGERS
2021-07-12 15:31:42.265 interchange:400 [DEBUG]  [COMMAND] Reply: [{'manager': '7a843298d5b0', 'block_id': '0', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.007796764373779297, 'active': False}, {'manager': 'f6e18d5bb337', 'block_id': '1', 'worker_count': 4, 'tasks': 0, 'idle_duration': 0.7224099636077881, 'active': True}]
2021-07-12 15:31:42.266 interchange:354 [DEBUG]  [COMMAND] Received command request: HOLD_WORKER;f6e18d5bb337
2021-07-12 15:31:42.266 interchange:384 [INFO]  [CMD] Received HOLD_WORKER for b'f6e18d5bb337'
2021-07-12 15:31:42.267 interchange:334 [INFO]  Sending message {'last_heartbeat': 1626121902.036899, 'idle_since': 1626121901.543466, 'free_capacity': 4, 'block_id': '1', 'max_capacity': 4, 'worker_count': 4, 'active': False, 'tasks': [], 'parsl_v': '1.1.0+desc-2021.07.09a', 'python_v': '3.9.6', 'uid': 'f6e18d5bb337', 'prefetch_capacity': 0, 'os': 'Darwin', 'hostname': 'Veds-MacBook-Pro.local', 'dir': '/Users/vedkommalapati/Documents/GitHub/Parsl', 'cpu_count': 2, 'total_memory': 8589934592} to hub
2021-07-12 15:31:42.267 interchange:400 [DEBUG]  [COMMAND] Reply: True
